# author: kadrlica@archimedes.local
# date: 2017/07/02 14:49:54 UTC
# version: obztak v3.3rc1
# Update to ignore coverage in the P9 region
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
822,315.5010,-32.2680,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
822,315.5010,-32.2680,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
822,315.5010,-32.2680,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
822,315.5010,-32.2680,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
823,316.2910,-33.8730,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
823,316.2910,-33.8730,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
823,316.2910,-33.8730,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
823,316.2910,-33.8730,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
824,314.2080,-33.6500,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
824,314.2080,-33.6500,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
824,314.2080,-33.6500,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
824,314.2080,-33.6500,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
2511,248.0850,-30.3290,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2511,248.0850,-30.3290,r,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2511,248.0850,-30.3290,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2511,248.0850,-30.3290,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2530,246.0470,-30.9630,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2530,246.0470,-30.9630,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2530,246.0470,-30.9630,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2551,243.9880,-31.5630,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2551,243.9880,-31.5630,r,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2551,243.9880,-31.5630,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
