# author: DECamObserver@observer2.ctio.noao.edu
# date: 2018/07/21 19:59:30 UTC
# version: obztak v3.3rc5+32.g4926d88.dirty
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
308,251.6860,-60.9090,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
309,254.7910,-61.7450,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
309,254.7910,-61.7450,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
310,258.2010,-62.4810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
310,258.2010,-62.4810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
311,261.9370,-63.0780,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
311,261.9370,-63.0780,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
312,265.8520,-63.5540,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
312,265.8520,-63.5540,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
316,252.1290,-62.7570,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
316,252.1290,-62.7570,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
317,255.6320,-63.5490,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
317,255.6320,-63.5490,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
318,259.4580,-64.2120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
318,259.4580,-64.2120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
319,263.4940,-64.7540,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
319,263.4940,-64.7540,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
320,267.7910,-65.0700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
320,267.7910,-65.0700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
325,249.2920,-63.7140,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
325,249.2920,-63.7140,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
326,252.8640,-64.5680,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
326,252.8640,-64.5680,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
327,256.7690,-65.3010,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
327,256.7690,-65.3010,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
328,260.9200,-65.9140,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
328,260.9200,-65.9140,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
329,265.3600,-66.3310,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
329,265.3600,-66.3310,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
335,246.2630,-64.6110,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
335,246.2630,-64.6110,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
336,249.8810,-65.5330,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
336,249.8810,-65.5330,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
337,253.8490,-66.3400,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
337,253.8490,-66.3400,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
338,258.1050,-67.0280,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
338,258.1050,-67.0280,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
339,262.6840,-67.5400,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
339,262.6840,-67.5400,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
340,267.5270,-67.8160,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
340,267.5270,-67.8160,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
347,243.0300,-65.4420,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
347,243.0300,-65.4420,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
348,246.6660,-66.4360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
348,246.6660,-66.4360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
349,250.6770,-67.3220,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
349,250.6770,-67.3220,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
350,255.0200,-68.0910,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
350,255.0200,-68.0910,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
351,259.7310,-68.6960,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
351,259.7310,-68.6960,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
352,264.7680,-69.0880,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
352,264.7680,-69.0880,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
361,243.2090,-67.2700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
361,243.2090,-67.2700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
362,247.2340,-68.2390,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
362,247.2340,-68.2390,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
363,251.6400,-69.0930,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
363,251.6400,-69.0930,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
364,256.4630,-69.7950,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
364,256.4630,-69.7950,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
365,261.6840,-70.2990,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
365,261.6840,-70.2990,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
376,239.5010,-68.0270,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
376,239.5010,-68.0270,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
377,243.5040,-69.0810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
377,243.5040,-69.0810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
378,247.9370,-70.0260,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
378,247.9370,-70.0260,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
379,252.8450,-70.8290,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
379,252.8450,-70.8290,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
392,235.5400,-68.6970,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
392,235.5400,-68.6970,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
393,239.4750,-69.8380,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
393,239.4750,-69.8380,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
394,243.8890,-70.8790,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
394,243.8890,-70.8790,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
395,248.8390,-71.7870,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
395,248.8390,-71.7870,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
409,231.3320,-69.2700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
409,231.3320,-69.2700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
410,235.1470,-70.5000,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
410,235.1470,-70.5000,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
411,239.4820,-71.6390,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
411,239.4820,-71.6390,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
412,244.4130,-72.6570,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
412,244.4130,-72.6570,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
428,230.5280,-71.0550,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
428,230.5280,-71.0550,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
429,234.7130,-72.2920,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
429,234.7130,-72.2920,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
430,239.5470,-73.4230,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
430,239.5470,-73.4230,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
448,225.6430,-71.4920,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
448,225.6430,-71.4920,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
449,229.5980,-72.8260,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
449,229.5980,-72.8260,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
450,234.2380,-74.0700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
450,234.2380,-74.0700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
469,220.5340,-71.7990,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
469,220.5340,-71.7990,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
470,224.1760,-73.2260,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
470,224.1760,-73.2260,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
471,228.5110,-74.5810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
471,228.5110,-74.5810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
491,215.2580,-71.9680,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
491,215.2580,-71.9680,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
492,218.5080,-73.4800,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
492,218.5080,-73.4800,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
493,222.4280,-74.9380,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
493,222.4280,-74.9380,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
511,212.6810,-73.5780,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
511,212.6810,-73.5780,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
512,216.0840,-75.1280,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
512,216.0840,-75.1280,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
527,206.7990,-73.5140,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
527,206.7990,-73.5140,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
528,209.6100,-75.1420,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
528,209.6100,-75.1420,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
540,200.9730,-73.2860,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
540,200.9730,-73.2860,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
541,203.1530,-74.9750,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
541,203.1530,-74.9750,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
550,195.3050,-72.8970,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
550,195.3050,-72.8970,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
551,196.8570,-74.6280,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
551,196.8570,-74.6280,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7161,270.0000,-61.0060,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7161,270.0000,-61.0060,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7162,271.6180,-59.4060,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7162,271.6180,-59.4060,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7163,280.2940,-59.5700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7163,280.2940,-59.5700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7164,271.9840,-62.3120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7164,271.9840,-62.3120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7165,273.6420,-60.6880,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7165,273.6420,-60.6880,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7166,285.6890,-59.8970,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7166,285.6890,-59.8970,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7167,272.2090,-65.0700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7167,272.2090,-65.0700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7168,274.1480,-63.5540,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7168,274.1480,-63.5540,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7169,275.7720,-61.9030,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7169,275.7720,-61.9030,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7170,277.1810,-60.2180,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7170,277.1810,-60.2180,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7171,291.1640,-60.0000,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7171,291.1640,-60.0000,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7172,272.4730,-67.8160,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7172,272.4730,-67.8160,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7173,274.6400,-66.3310,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7173,274.6400,-66.3310,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7174,276.5060,-64.7540,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7174,276.5060,-64.7540,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7175,278.0630,-63.0780,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7175,278.0630,-63.0780,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7176,279.4120,-61.3690,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7176,279.4120,-61.3690,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7181,279.0800,-65.9140,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7181,279.0800,-65.9140,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7182,280.5420,-64.2120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7182,280.5420,-64.2120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7183,281.7990,-62.4810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7183,281.7990,-62.4810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7184,282.6970,-60.6820,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7184,282.6970,-60.6820,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7192,284.3680,-63.5490,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7192,284.3680,-63.5490,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7193,285.2090,-61.7450,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7193,285.2090,-61.7450,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7203,287.8710,-62.7570,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7203,287.8710,-62.7570,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7204,288.3140,-60.9090,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7204,288.3140,-60.9090,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7216,291.0590,-61.8650,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7216,291.0590,-61.8650,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7230,293.9720,-60.8990,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7230,293.9720,-60.8990,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7260,300.2400,-64.3610,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7260,300.2400,-64.3610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7278,303.1840,-63.2110,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7278,303.1840,-63.2110,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7279,302.6590,-61.3670,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
7279,302.6590,-61.3670,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11121,267.1340,-56.0450,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11121,267.1340,-56.0450,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11122,267.4970,-57.8250,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11122,267.4970,-57.8250,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11123,259.7060,-59.5700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11123,259.7060,-59.5700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11124,264.4930,-55.4270,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11124,264.4930,-55.4270,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11125,264.6650,-57.2310,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11125,264.6650,-57.2310,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11126,254.3110,-59.8970,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11126,254.3110,-59.8970,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11127,262.0860,-53.0530,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11127,262.0860,-53.0530,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11128,261.9610,-54.7850,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11128,261.9610,-54.7850,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11129,261.9990,-56.5940,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11129,261.9990,-56.5940,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11130,262.0960,-58.4120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11130,262.0960,-58.4120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11135,259.4380,-55.9060,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11135,259.4380,-55.9060,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11136,259.3950,-57.7260,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11136,259.3950,-57.7260,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11144,256.8580,-58.8340,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11144,256.8580,-58.8340,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11913,272.8660,-56.0450,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11913,272.8660,-56.0450,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11914,270.0000,-56.8810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11914,270.0000,-56.8810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11915,264.5730,-53.7370,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11915,264.5730,-53.7370,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11916,272.8020,-54.4360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11916,272.8020,-54.4360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11917,270.0000,-55.2490,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11917,270.0000,-55.2490,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11919,275.2760,-52.1060,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11919,275.2760,-52.1060,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11920,272.7070,-52.8520,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11920,272.7070,-52.8520,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11921,270.0000,-53.6610,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11921,270.0000,-53.6610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11922,267.1980,-54.4360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11922,267.1980,-54.4360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11924,277.5000,-49.7420,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11924,277.5000,-49.7420,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11925,275.1130,-50.5000,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11925,275.1130,-50.5000,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11926,272.6130,-51.2730,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11926,272.6130,-51.2730,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11927,270.0000,-52.0800,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11927,270.0000,-52.0800,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11928,267.2930,-52.8520,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11928,267.2930,-52.8520,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11929,281.6690,-46.5360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11929,281.6690,-46.5360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11930,279.5170,-47.3360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11930,279.5170,-47.3360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11931,277.2810,-48.1220,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11931,277.2810,-48.1220,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11932,274.9530,-48.9030,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11932,274.9530,-48.9030,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11933,272.5260,-49.6940,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11933,272.5260,-49.6940,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11934,270.0000,-50.5000,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11934,270.0000,-50.5000,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11935,267.3870,-51.2730,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11935,267.3870,-51.2730,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
11936,264.7240,-52.1060,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
